SMILES,MLM
CCCn1c(NC(=O)Cc2cc(F)ccc2F)nc2cc(F)c(F)cc21,389000
CCCn1c(NC(=O)Cc2ccc(F)cc2)nc2ccc(C(=O)N3CCOCC3)cc21,23000
N#Cc1ccc2nc(NC(=O)c3ccc(C(F)(F)F)nc3)n(CC(F)(F)F)c2c1,18000
Cn1nccc1C(=O)Nc1nc2ccc(C#N)cc2n1CC(F)(F)F,20000
Cc1nn[nH]c1C(=O)Nc1nc2ccc(C#N)cc2n1CC(F)(F)F,141000
CCCn1c(NC(=O)c2cccc(C(F)(F)F)n2)nc2cccnc21,285000
N#Cc1ccc2nc(NC(=O)c3ccc(C(F)(F)F)nc3)n(C3CC3)c2c1,1350000
CC(C)(C)Cn1c(NC(=O)c2cccnc2)nc2cc(F)c(F)cc21,131000
Cn1nc(C(F)(F)F)cc1C(=O)Nc1nc2ccc(C#N)cc2n1CC(F)(F)F,28000
N#Cc1ccc2nc(NC(=O)c3ncc(F)cc3F)n(CC(F)(F)F)c2c1,253000
CS(=O)(=O)c1ccc2c(c1)nc(NC(=O)c1ccnc(C(F)(F)F)c1)n2CC(F)(F)F,23000
CCCn1c(NC(=O)Cc2ccc(F)cc2)nc2ccc(C(=O)NCOC)cc21,128000
CCCn1c(NC(=O)c2cccnc2)nc2cc(F)c(F)cc21,446000
O=C(Nc1nc2cc(F)ccc2n1C1CCOCC1)c1cccnc1,26000
CC(C)(C)Cn1c(NC(=O)c2cccnc2)nc2ccc(C#N)cc21,87000
CC(C)(O)Cn1c(NC(=O)c2ccc(C(F)(F)F)nc2)nc2ccc(C#N)cc21,23000
CC(=O)N1CCC(n2c(NC(=O)c3ccnn3C)nc3ccc(C#N)cc32)CC1,23000
Cn1ccc(C(=O)Nc2nc3ccc(C#N)cc3n2CC(F)(F)F)n1,73000
Cn1nccc1C(=O)Nc1nc2cc(-c3ncco3)ccc2n1CC(F)(F)F,52700
Cn1nccc1C(=O)Nc1nc2cc(CN3CCCC3)ccc2n1CC(F)(F)F,23000
Cn1nccc1C(=O)Nc1nc2cccnc2n1CC(F)(F)F,119000
Cn1nccc1C(=O)Nc1nc2cc(F)cnc2n1CC(F)(F)F,44000
Cn1nccc1C(=O)Nc1nc2cc(C#N)cnc2n1CC(C)(C)C,31000
O=C(Nc1nc2ccc(F)cc2n1C1CC1)c1cccnc1,160000
N#Cc1ccc2nc(NC(=O)c3cc(C(F)(F)F)n[nH]3)n(CC(F)(F)F)c2c1,25000
COc1ccc(CCNC(=O)c2nc(-c3ccc(OC)c(OC)c3)no2)cc1OC,20000
COc1ccc(CCN(C)C(=O)c2nc(-c3ccc(OC)c(OC)c3)no2)cc1OC,50000
COc1ccc(CCNC(=O)c2cc(-c3ccc(OC)c(OC)c3)on2)cc1OC,11000
COc1ccc(-c2noc(C(=O)NCC(C)c3ccccc3)n2)cc1OC,27000
COc1cc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CCC4)cc3)n2)ccc1F,4600
COc1ccc(-c2noc(C(=O)NC(C#N)Cc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OC,1800
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(F)(F)C4)cc3)n2)cc1OC,9300
COc1cccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CCC4)cc3)n2)c1,13000
COc1ccc(-c2noc(C(=O)NC(C#N)Cc3ccccc3)n2)cc1OC,50000
O=C(NCCc1ccc(C(=O)N2CCC2)cc1)c1nc(-c2ccc3nc[nH]c3c2)no1,11000
O=C(NCCc1ccc(C(=O)N2CCC2)cc1)c1nc(-c2ccc3ccoc3c2)no1,50000
COc1ccc(-c2nnc(C(=O)NCCc3ccc(C(=O)N4CC(OC)C4)cc3)o2)cc1OC,1000
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CCC4)nc3)n2)cc1OC,2100
COc1ccc(-c2noc(C(=O)NCC(C)(C)c3ccccc3)n2)cc1OC,12000
CNC(=O)c1ccc(CCNC(=O)c2nc(-c3ccc(OC)c(OC)c3)no2)cc1,700
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(N)=O)cc3)n2)cc1OC,800
COc1ccc(CCC(=O)Nc2cc(-c3ccc(OC)c(OC)c3)on2)cc1OC,15000
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CCC4)cc3)n2)cc1F,18000
COc1ccc(-c2noc(C(=O)NCCc3cccnc3)n2)cc1OC,6800
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(F)C4)cc3)n2)cc1OC,13000
COc1ccc(-c2noc(C(=O)NCCN3CCOCC3)n2)cc1OC,800
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OC,2300
O=C(NCCc1ccc(C(=O)N2CCC2)cc1)c1nc(-c2ccc3cn[nH]c3c2)no1,8000
COc1ccc(-c2nc(C(=O)NCCc3ccccc3)no2)cc1OC,50000
COc1ccc(-c2noc(C(=O)NC(C#N)Cc3ccc(C(=O)N4CCC4)cc3)n2)cc1OC,6600
COc1ccc(-c2noc(C(=O)NC(C#N)Cc3ccc(C(=O)N4CC5(COC5)C4)cc3)n2)cc1OC,1300
COc1ccc(-c2noc(C(=O)NCCc3ccccc3)n2)cc1OC,50000
O=C(NCCc1ccc(C(=O)N2CCC2)cc1)c1nc(-c2ccc3cc[nH]c3c2)no1,8700
COc1ccc(-c2n[nH]c(C(=O)NCCc3ccc(C(=O)N4CCC4)cc3)n2)cc1OC,2500
COc1ccc(-c2noc(C(=O)NC(C#N)Cc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OCC1(O)CC1,1800
COc1cccc(CCNC(=O)c2nc(-c3ccc(OC)c(OC)c3)no2)c1,50000
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)O)cc3)n2)cc1OC,800
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CCC4)cc3)n2)cc1OC,15000
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC5(COC5)C4)cc3)n2)cc1OC,1200
COc1ccc(-c2noc(C(=O)NC[C@H](C)c3ccccc3)n2)cc1OC,31000
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OCC1CC1,6000
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OC1CC1,7900
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OCC1(O)CC1,1100
COc1ccc(-c2noc(CNCCc3ccccc3)n2)cc1OC,50000
COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(OC)C4)cc3)n2)cc1OC1CCC1,10000
CNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,192000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)NC(=O)CO2,147000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,45000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,131000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4cncn4c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,170000
CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)NCC5)C(C)C)ncnc3[nH]2)co1,42000
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCO2,69000
CC(C)[C@@H](Nc1ncnc2[nH]cc(C(N)=O)c12)c1ccc2c(c1)OCCO2,142000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,5000
CC(C)[C@@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,1740000
Cc1nn(C)cc1-c1cc2c(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,202000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,16000
CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,207000
O=C(Nc1cccc2c(C(=O)N[C@@H]3c4ccccc4C[C@@H]3C(=O)O)c[nH]c12)NC1CC1,4000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,41000
CNCc1cc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,40000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)NC(=O)CO2,11000
COCCNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,888000
CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,4000
CNC(=O)Cn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)cn1,77000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,139000
Cn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N,199000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)OCCO2,257000
Cc1nn(C)cc1-c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,390000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)NCC2,87000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)NC(=O)CO2,177000
CC(C)(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,47000
CNC(=O)Cn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)cn1,47000
O=C(Nc1ccccc1)Nc1ccc(C(=O)NC2c3cccc(O)c3CC2C(=O)O)cc1,2000
CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,54000
C[C@@H](C(=O)O)[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,4000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,311000
CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCO4)C(C)C)ncnc2[nH]1,26000
CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,85000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,145000
Cn1ncc(-c2cc3c(N[C@@H](c4ccc5c(n4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N,209000
CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)ncnc2[nH]1,33000
Cn1ncc(-c2cc3c(N[C@@H](c4ccc5c(n4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N,226000
CC(C)(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,44000
CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,54000
CC(C)(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,30000
COc1ccc([C@H](Cc2nnn[nH]2)NC(=O)c2ncnc3[nH]ccc23)cc1,7000
CNC(=O)c1cccc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)c1,197000
CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)ncnc2[nH]1,20000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,96000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,440000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,68000
CNC(=O)Cn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)cn1,44000
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,340000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,124000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4nnn(C)c4c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,219000
COc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,2000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,59000
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,138000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cncc(S(C)(=O)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,272000
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,1681000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,61000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,81000
CNC(=O)c1c[nH]c2ncnc(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,770000
CC(C)(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,10000
CNC(=O)Cn1cc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)cn1,111000
CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,37000
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,170000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,255000
CNC(=O)c1cccc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)c1,882000
CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,11000
CNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)c12,113000
COc1ccc([C@@H](NC(=O)c2[nH]cnc3nccc2-3)C(C)c2nnn[nH]2)cc1,1000
CCNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,48000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,39000
CNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,47000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)NC(=O)CO2,81000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,371000
CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)NCC4)C(C)C)ncnc2[nH]1,45000
COc1ccc2c(c1)CCN(c1ncnc3[nH]ccc13)[C@H]2C(C)C,321000
CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,55000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,169000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,140000
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,35000
C[C@H](C(=O)O)[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,4000
CC(C)[C@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,42000
CCNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,64000
CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,23000
CC(C)[C@H](Nc1ncnc2[nH]c(C(=O)N[C@@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,3000
O=C(O)C[C@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,1000
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,78000
CC(C)[C@@H](Nc1ncnc(N)c1Cl)c1ccc2c(c1)S(=O)(=O)CCC2,204000
CC(C)[C@H](CO)Nc1ncnc2[nH]ccc12,10000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CCC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,62000
CC(C)(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,31000
CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,52000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,709000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,189000
CNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)c12,88000
CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,88000
CC(C)[C@H](Nc1ncnc2[nH]c(C(=O)N[C@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,1000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)OCCO2,218000
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,80000
CNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,113000
CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,72000
CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,46000
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,55000
CC(C)(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,39000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,42000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,31000
COc1ccc([C@@H](Cc2nnn[nH]2)NC(=O)c2ncnc3[nH]ccc23)cc1,0
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,9000
CC(C)[C@@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,234000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,155000
Cn1ncc(-c2cc3c(N[C@@H](c4ccc5c(n4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N,188000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)OCCO2,129000
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,12000
Fc1ccc(-c2nc(N3CCOCC3)sc2-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,480
Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3C3CC3)n2)ccn1,870
CN1CCN(c2ccc(Nc3nccc(-c4sc(C5CCNCC5)nc4-c4ccc(F)cc4)n3)cc2)CC1,960
Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3cnccn3)n2)cc1,720
CC(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,970
CN1CCC(C(=O)Nc2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,480
Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)cc(C)n1,3440
Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3nncs3)n2)cc1,670
Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3cccnn3)n2)cc1,4420
Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,1470
Fc1ccc(-c2nc(N3CCCC3)sc2-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,1560
OC(CNc1nccc(-c2sc(C3CCNCC3)nc2-c2ccc(F)cc2)n1)c1ccncc1,2080
Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(NCc3ccncc3)n2)cc1,4540
Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(Nc3ccncn3)n2)cc1,2020
Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1,1620
CN1CCC(c2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,480
CN1CCC(c2nc(-c3ccc(F)c(NS(C)(=O)=O)c3)c(-c3ccnc(NCC4CC4)n3)s2)CC1,1320
CCS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3c(CC(C)C)n[nH]c3n2)CC1,27000
COc1ccccc1-c1n[nH]c2nc(NC3CCN(C(=O)Cc4ccc(F)cc4F)CC3)ncc12,5000
Clc1ccc(N2CCC(Nc3ncc4c(N5CCOCC5)n[nH]c4n3)CC2)nn1,600
COc1ncccc1-c1n[nH]c2nc(NC3CCN(C(=O)Cc4ccc(F)cc4F)CC3)ncc12,15000
CC(C)Cc1n[nH]c2nc(NC3CCN(C(=O)Cc4ccc(F)cc4F)CC3)ncc12,12000
CC(C)(C)Cc1n[nH]c2nc(NC3CCN(C(=O)Cc4ccc(F)cc4F)CC3)ncc12,22000
CC(C)Cc1n[nH]c2nc(NC3CCN(C(=O)Cc4ccc(Cl)cc4Cl)CC3)ncc12,30000
O=C(Cc1ccc(F)cc1F)N1CCC(Nc2ncc3c(C4CCOCC4)n[nH]c3n2)CC1,500
CC(C)Cc1n[nH]c2nc(NC3CCN(C(=O)Cc4ccccc4)CC3)ncc12,18000
Cn1nccc1-c1n[nH]c2nc(NC3CCN(C(=O)Cc4ccc(F)cc4F)CC3)ncc12,3300
COc1ccccc1-c1n[nH]c2nc(NC3CCN(c4ccc(Cl)nn4)CC3)ncc12,3400
O=C(Cc1ccc(F)c(F)c1)N1CCC(Nc2ncc3c(N4CCOCC4)n[nH]c3n2)CC1,1600
O=C(Cc1ccc(F)cc1F)N1CCC(Nc2ncc3c(-c4ccccn4)n[nH]c3n2)CC1,6700
COc1ccccc1-c1n[nH]c2nc(NC3CCN(C(=O)N4CCOCC4)CC3)ncc12,2000
COc1ccccc1-c1n[nH]c2nc(NC3CCN(C(=O)CC4CC4)CC3)ncc12,1600
O=C(CC1CC1)N1CCC(Nc2ncc3c(C4CCOCC4)n[nH]c3n2)CC1,800
O=C(Cc1ccc(F)c(F)c1)N1CCC(Nc2ncc3c(C4CCOCC4)n[nH]c3n2)CC1,3100
CC(C)Cc1n[nH]c2nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc12,7000
COc1ccccc1-c1n[nH]c2nc(NC3CCN(C(=O)Cc4ccc(F)c(F)c4)CC3)ncc12,6300
CC(C)Cc1n[nH]c2nc(NC3CCN(S(=O)(=O)Cc4ccccc4)CC3)ncc12,50000
O=C(Cc1ccc(F)cc1F)N1CCC(Nc2ncc3c(CN4CCOCC4)n[nH]c3n2)CC1,500
O=C(Cc1ccc(F)cc1F)N1CCC(Nc2ncc3c(-c4ccccc4)n[nH]c3n2)CC1,7200
COc1ccccc1-c1n[nH]c2nc(NC3CCN(C(=O)OCc4ccccc4)CC3)ncc12,9000
O=C(Cc1ccc(F)cc1F)N1CCC(Nc2ncc3c(C4CC4)n[nH]c3n2)CC1,5000
O=C(Cc1ccc(F)cc1F)N1CCC(Nc2ncc3c(N4CCOCC4)n[nH]c3n2)CC1,2000
COc1ccccc1-c1n[nH]c2nc(NC3CCN(S(=O)(=O)CCC(F)(F)F)CC3)ncc12,14000
CCOC(=O)N1CCC(Nc2ncc3c(-c4ccccc4OC)n[nH]c3n2)CC1,14000
c1cc2c(cc1CN1CCCC13COC3)OCO2,74000000
CN(C)C1(CCCc2ccc(C(C)(C)C)cc2)COC1,580000000
CC1(C)CN(Cc2ccc3c(c2)OCO3)C1,16000000
O=C1CCN(Cc2ccc3c(c2)OCO3)C1,580000000
CN(C)CCC1(Cc2ccc(C(C)(C)C)cc2)COC1,13000000
O=C1CCCN1Cc1ccc2c(c1)OCO2,16000000
c1cc2c(cc1CN1CCCC1)OCO2,18000000
CN(C)CCC(C)(C)Cc1ccc(C(C)(C)C)cc1,220000000
c1cc2c(cc1CN1CCOCC1)OCO2,8000000
c1cc2c(cc1CN1CCCCC1)OCO2,18000000
CN(C)CCCCc1ccc(C2(F)COC2)cc1,50000000
CN(C)C(C)(C)CCCc1ccc(C(C)(C)C)cc1,420000000
c1cc2c(cc1CN1CC3CC(C1)O3)OCO2,41000000
CC1(C)CCCCN1Cc1ccc2c(c1)OCO2,18000000
O=C1CCCN(Cc2ccc3c(c2)OCO3)C1,120000000
CN(C)CCCCc1ccc(C2(C)COC2)cc1,43000000
CN(C)CCCC(C)(C)c1ccc(C(C)(C)C)cc1,500000000
