SMILES,LogD
N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,2.771881973
N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.096794017
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,4.038615157
CNCCc1ccccn1,-1.585076422
C[N+](C)(C)CC(=O)[O-],-3.81237024
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.920435663
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,1.793478419
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0.891439851
NCCc1ccn[nH]1,-2.411535175
CC(C[N+](C)(C)C)OC(N)=O,-1.8946377
C/N=C(\NC)NCc1ccccc1,-0.116754043
O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,-1.771043712
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,1.422355376
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,3.105791884
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,3.246118832
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.528408058
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,2.790409661
CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,0.800724087
O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,1.425290808
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,3.867593694
N=C(N)NC(=N)N,-1.663089023
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,1.851443141
CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,2.06261416
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,2.352726066
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,3.405598692
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,-1.87087026
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,2.469938297
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,3.192765668
O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].[Bi+3].[K+].[K+].[K+].[K+].[K+],-2.356126167
O=C(O)c1cc(O)c2c(c1)O[Bi](O)O2,-0.469466333
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],0.36835737
O=C1O[Bi](O)Oc2ccccc21,1.26806373
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,4.568614956
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.012629986
O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,2.819359853
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,3.870102703
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,4.124767529
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,-0.402628567
Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,1.107790223
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,2.969765242
OB(O)O,2.24143921
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1.28992615
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B1O[C@H]([C@H](O)CO)[C@@H]([C@H](O)CO)O1,1.266942907
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,3.670256465
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1.565338408
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,3.15682791
CC[N+](C)(C)Cc1ccccc1Br,1.026534332
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3.553239345
O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,3.177120307
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,3.115923981
CCOc1ccc(Nc2ccc(/C(=C3/C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1.[Na+],2.658452896
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,3.127473383
Brc1c(NC2=NCCN2)ccc2nccnc12,0.294110541
CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,3.202153044
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.196321435
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,0.902290006
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,-0.640321092
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,2.479368376
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0.05964451
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,3.217838523
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,3.630922177
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,2.292419642
N#CCCC(Br)(C#N)CBr,2.246189552
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.703735192
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,3.160287328
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,1.56382051
O=[N+]([O-])C(Br)(CO)CO,1.111882174
CCOc1ccc(NC(=O)CC(C)O)cc1,0.736844909
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,4.37702367
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,2.411919256
CCCCOc1ccc(CC(=O)NO)cc1,2.029718772
CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,0.405577385
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.160942383
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,2.741429908
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,2.315459101
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,2.128166007
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.411618793
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1.814007512
CS(=O)(=O)OCCCCOS(C)(=O)=O,0.878472514
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.02492908
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,1.592819398
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1.424284166
CCCCOC(=O)c1ccc(N)cc1,2.230517909
CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,3.682932829
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,4.230240118
CCCCC1(CC)C(=O)NC(=O)NC1=O,1.433910994
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,3.712506465
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,1.828010116
CC(O)CCO,-0.687844523
CCCCOC(=O)c1ccc(O)cc1,3.315136371
CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,-0.525529411
CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,3.48001886
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,2.490596191
C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.82005081
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,3.243496091
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.047610193
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,3.948840483
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,3.549708191
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,3.557095255
O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2],0.589038142
CC(=O)[O-].CC(=O)[O-].[Ca+2],-2.10970003
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.[Ca+2],-0.531554642
[Ca+2].[N-]=C=[N-],0.823120753
O=C([O-])[O-].[Ca+2],0.231997911
[Ca+2].[Cl-].[Cl-],1.922042146
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ca+2].[Ca+2].[Ca+2],-2.469676027
O=C(O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.106259202
O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],-1.672715761
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],-1.910705476
O=P([O-])([O-])OC(CO)CO.[Ca+2],0.627972619
CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],-2.459682566
CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].[Ca+2],-2.161095588
O.O.O=P([O-])([O-])O.[Ca+2],1.134660291
O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].[Ca+2],-2.580807494
O=C([O-])[C@H](O)[C@@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)CO.[Ca+2],-2.251768221
C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Ca+2],2.674843902
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2.579693529
Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,3.002174998
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,3.976312007
CC1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1,0.210446035
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,2.353042914
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,3.909101808
C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,0.793740508
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,0.716371667
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0.75319756
CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,2.50407228
C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC1=O.NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O,-0.652821095
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,2.903311473
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,-1.755336076
NC(=O)N1c2ccccc2C=Cc2ccccc21,1.868215145
NC(N)=O.OO,-0.764483176
C[N+](C)(C)CCOC(N)=O,-2.037116552
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-1.700032813
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,1.004072743
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,-0.794190537
CCOC(=O)n1ccn(C)c1=S,1.301474951
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,1.18190283
N[C@@H](CSCC(=O)O)C(=O)O,-1.545817595
CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,1.945860018
O=C=O,0.325659847
CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O.NC(CO)(CO)CO,0.360740187
CC1=C(C(=O)Nc2ccccc2)SCCO1,2.425506501
CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,2.741983165
NC(=O)N[C@@H](CCC(=O)O)C(=O)O,-2.673444708
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.605616029
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,3.221308608
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,1.822635449
O=NN(CCCl)C(=O)NCCCl,1.991938356
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,1.553481753
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,-0.210009692
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,2.703811646
CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,0.846797574
O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,-1.694681057
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,-1.383506006
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,-1.34010644
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,-1.964563751
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,-1.695682307
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,-1.441002097
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,-2.045157173
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,-2.722530191
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,-0.801969613
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,-0.444622757
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,-1.934680011
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,-0.641754165
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,-0.969745616
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,-0.944625029
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-2.022646887
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,-2.332812569
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,-0.320746373
NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,-1.916490346
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,-1.096056813
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,-1.540502512
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,-2.119050327
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,-1.326918438
Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,-0.612996816
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,-0.460929831
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,-1.13304888
CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,-0.927846874
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,-1.400326716
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,-0.785739779
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,-0.753983409
Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,-1.693693629
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,-1.05044863
Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1,-1.376092325
Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N\O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,-0.680407328
Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,-1.459035296
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,-1.011992132
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,-1.022828622
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,2.833419763
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0.073405625
NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,0.078979602
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,-1.88686523
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,-1.760212359
Cc1cc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1,2.472463555
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1.544214152
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,-0.225452954
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,2.990644927
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.506207608
CCCCCCCCCCCCCCCC[N+](C)(C)C,2.158027567
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1.122778386
CCCCCCCCCCCCCCCCO,3.796074117
CCCCCCCCCCCCCCCC[n+]1ccccc1,3.789466382
CC1O[C@@]2(CS1)CN1CCC2CC1,-0.30540891
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.621631514
OC(O)C(Cl)(Cl)Cl,1.755486865
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.24062385
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1.296415791
CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,4.749514771
O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,-0.684175284
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.185823138
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,2.08954881
